iter	Passed	Remaining
3220	74339	17979
3221	74358	17955
3222	74383	17932
3223	74405	17909
3224	74427	17885
3225	74449	17862
3226	74475	17839
3227	74504	17818
3228	74532	17796
3229	74554	17773
3230	74578	17750
3231	74595	17725
3232	74623	17703
3233	74649	17681
3234	74673	17658
3235	74695	17635
3236	74722	17613
3237	74749	17590
3238	74773	17568
3239	74796	17544
3240	74818	17521
3241	74843	17498
3242	74866	17475
3243	74887	17452
3244	74911	17429
3245	74934	17406
3246	74956	17382
3247	74983	17360
3248	75006	17337
3249	75032	17315
3250	75054	17291
3251	75081	17269
3252	75107	17247
3253	75130	17224
3254	75153	17201
3255	75177	17178
3256	75205	17156
3257	75234	17134
3258	75257	17111
3259	75283	17088
3260	75303	17065
3261	75325	17041
3262	75348	17018
3263	75378	16997
3264	75407	16975
3265	75432	16952
3266	75471	16933
3267	75506	16912
3268	75551	16894
3269	75587	16874
3270	75619	16853
3271	75647	16831
3272	75676	16809
3273	75707	16787
3274	75748	16768
3275	75777	16746
3276	75815	16726
3277	75843	16705
3278	75872	16683
3279	75899	16660
3280	75923	16637
3281	75956	16616
3282	75984	16594
3283	76020	16574
3284	76049	16552
3285	76080	16531
3286	76107	16508
3287	76132	16486
3288	76166	16465
3289	76193	16443
3290	76221	16420
3291	76260	16401
3292	76298	16381
3293	76329	16359
3294	76357	16337
3295	76391	16316
3296	76428	16296
3297	76463	16275
3298	76490	16253
3299	76519	16231
3300	76547	16209
3301	76578	16187
3302	76620	16168
3303	76647	16146
3304	76681	16125
3305	76713	16103
3306	76741	16081
3307	76772	16060
3308	76799	16037
3309	76828	16015
3310	76858	15993
3311	76879	15970
3312	76902	15946
3313	76929	15924
3314	76961	15903
3315	77002	15883
3316	77042	15863
3317	77079	15843
3318	77114	15822
3319	77145	15800
3320	77176	15779
3321	77212	15758
3322	77237	15735
3323	77268	15713
3324	77293	15691
3325	77327	15670
3326	77363	15649
3327	77391	15627
3328	77428	15606
3329	77459	15584
3330	77500	15565
3331	77541	15545
3332	77572	15523
3333	77594	15500
3334	77632	15479
3335	77660	15457
3336	77692	15436
3337	77721	15413
3338	77753	15392
3339	77790	15371
3340	77823	15350
3341	77859	15329
3342	77887	15307
3343	77919	15285
3344	77949	15263
3345	77974	15240
3346	78002	15218
3347	78021	15194
3348	78046	15171
3349	78068	15147
3350	78094	15124
3351	78123	15102
3352	78148	15079
3353	78174	15056
3354	78210	15035
3355	78254	15016
3356	78291	14995
3357	78323	14974
3358	78354	14952
3359	78385	14930
3360	78415	14908
3361	78438	14885
3362	78464	14862
3363	78495	14840
3364	78529	14819
3365	78567	14798
3366	78604	14777
3367	78629	14754
3368	78654	14731
3369	78682	14709
3370	78706	14685
3371	78729	14662
3372	78758	14640
3373	78780	14616
3374	78811	14594
3375	78845	14573
3376	78873	14550
3377	78915	14530
3378	78953	14510
3379	78987	14488
3380	79021	14467
3381	79050	14445
3382	79080	14422
3383	79108	14400
3384	79137	14377
3385	79170	14356
3386	79205	14335
3387	79238	14313
3388	79268	14291
3389	79288	14267
3390	79320	14245
3391	79347	14222
3392	79378	14200
3393	79408	14178
3394	79432	14155
3395	79455	14131
3396	79483	14109
3397	79514	14086
3398	79544	14064
3399	79569	14041
3400	79606	14020
3401	79644	13999
3402	79681	13978
3403	79706	13955
3404	79748	13935
3405	79773	13912
3406	79803	13890
3407	79832	13867
3408	79867	13846
3409	79895	13823
3410	79921	13800
3411	79946	13777
3412	79971	13754
3413	80000	13731
3414	80025	13708
3415	80058	13686
3416	80090	13664
3417	80119	13642
3418	80144	13619
3419	80170	13596
3420	80197	13573
3421	80219	13549
3422	80241	13526
3423	80269	13503
3424	80292	13479
3425	80316	13456
3426	80347	13434
3427	80377	13411
3428	80409	13389
3429	80435	13366
3430	80458	13343
3431	80487	13320
3432	80516	13298
3433	80542	13275
3434	80568	13252
3435	80593	13229
3436	80621	13206
3437	80646	13183
3438	80677	13160
3439	80706	13138
3440	80732	13115
3441	80756	13091
3442	80781	13068
3443	80810	13046
3444	80834	13022
3445	80863	13000
3446	80887	12976
3447	80917	12954
3448	80947	12931
3449	80980	12910
3450	81012	12887
3451	81042	12865
3452	81071	12842
3453	81108	12821
3454	81136	12798
3455	81160	12775
3456	81182	12751
3457	81212	12729
3458	81251	12707
3459	81284	12686
3460	81321	12664
3461	81357	12643
3462	81384	12620
3463	81417	12598
3464	81445	12575
3465	81468	12551
3466	81503	12529
3467	81543	12508
3468	81583	12488
3469	81624	12467
3470	81662	12445
3471	81688	12422
3472	81713	12399
3473	81735	12375
3474	81756	12351
3475	81781	12328
3476	81808	12305
3477	81836	12282
3478	81864	12259
3479	81887	12236
3480	81917	12213
3481	81952	12191
3482	81975	12168
3483	82004	12145
3484	82028	12121
3485	82055	12098
3486	82081	12075
3487	82106	12052
3488	82133	12029
3489	82166	12007
3490	82195	11984
3491	82229	11962
3492	82260	11939
3493	82291	11917
3494	82318	11894
3495	82359	11873
3496	82389	11850
3497	82416	11827
3498	82444	11804
3499	82473	11781
3500	82505	11759
3501	82535	11736
3502	82566	11714
3503	82599	11692
3504	82623	11668
3505	82651	11645
3506	82682	11623
3507	82705	11599
3508	82729	11575
3509	82754	11552
3510	82784	11529
3511	82815	11507
3512	82847	11484
3513	82875	11462
3514	82912	11440
3515	82935	11416
3516	82960	11393
3517	82983	11369
3518	83009	11346
3519	83040	11323
3520	83073	11301
3521	83103	11278
3522	83153	11258
3523	83180	11235
3524	83203	11211
3525	83234	11189
3526	83260	11165
3527	83283	11142
3528	83306	11118
3529	83339	11096
3530	83369	11073
3531	83401	11050
3532	83426	11027
3533	83461	11005
3534	83491	10982
3535	83518	10959
3536	83542	10935
3537	83567	10912
3538	83594	10889
3539	83622	10866
3540	83650	10843
3541	83676	10819
3542	83701	10796
3543	83735	10774
3544	83768	10751
3545	83804	10729
3546	83836	10706
3547	83863	10683
3548	83893	10661
3549	83921	10637
3550	83949	10614
3551	83976	10591
3552	84007	10568
3553	84035	10545
3554	84072	10523
3555	84106	10501
3556	84133	10478
3557	84159	10454
3558	84185	10431
3559	84209	10407
3560	84235	10384
3561	84265	10361
3562	84290	10338
3563	84314	10314
3564	84346	10291
3565	84381	10269
3566	84409	10246
3567	84440	10223
3568	84464	10200
3569	84492	10176
3570	84511	10152
3571	84536	10129
3572	84558	10105
3573	84586	10082
3574	84615	10059
3575	84645	10036
3576	84667	10012
3577	84694	9989
3578	84716	9965
3579	84744	9942
3580	84767	9918
3581	84795	9895
3582	84825	9872
3583	84853	9849
3584	84878	9825
3585	84911	9802
3586	84938	9779
3587	84963	9756
3588	84995	9733
3589	85031	9711
3590	85066	9688
3591	85100	9666
3592	85136	9643
3593	85173	9621
3594	85200	9598
3595	85227	9575
3596	85261	9552
3597	85292	9529
3598	85320	9506
3599	85345	9482
3600	85371	9459
3601	85395	9435
3602	85420	9412
3603	85449	9389
3604	85477	9365
3605	85499	9341
3606	85535	9319
3607	85564	9296
3608	85597	9273
3609	85627	9250
3610	85659	9227
3611	85683	9204
3612	85712	9180
3613	85744	9158
3614	85769	9134
3615	85794	9110
3616	85817	9087
3617	85852	9064
3618	85887	9042
3619	85923	9019
3620	85953	8996
3621	85980	8973
3622	86006	8949
3623	86041	8927
3624	86077	8904
3625	86112	8882
3626	86141	8858
3627	86173	8835
3628	86210	8813
3629	86251	8791
3630	86284	8768
3631	86307	8744
3632	86335	8721
3633	86363	8698
3634	86392	8674
3635	86421	8651
3636	86449	8628
3637	86483	8605
3638	86519	8582
3639	86559	8560
3640	86581	8536
3641	86608	8513
3642	86640	8490
3643	86673	8467
3644	86705	8444
3645	86731	8421
3646	86759	8397
3647	86783	8373
3648	86809	8350
3649	86837	8326
3650	86861	8303
3651	86893	8280
3652	86918	8256
3653	86950	8233
3654	86974	8209
3655	86996	8185
3656	87025	8162
3657	87063	8139
3658	87098	8117
3659	87134	8094
3660	87159	8070
3661	87184	8047
3662	87208	8023
3663	87237	7999
3664	87263	7976
3665	87287	7952
3666	87309	7928
3667	87337	7905
3668	87364	7881
3669	87392	7858
3670	87414	7834
3671	87453	7811
3672	87489	7789
3673	87529	7766
3674	87567	7744
3675	87599	7720
3676	87632	7697
3677	87660	7674
3678	87697	7651
3679	87727	7628
3680	87763	7605
3681	87810	7583
3682	87847	7561
3683	87886	7538
3684	87917	7515
3685	87957	7492
3686	87986	7469
3687	88028	7447
3688	88072	7424
3689	88111	7402
3690	88145	7379
3691	88178	7356
3692	88209	7332
3693	88244	7309
3694	88286	7287
3695	88322	7264
3696	88356	7241
3697	88386	7218
3698	88412	7194
3699	88445	7171
3700	88472	7147
3701	88502	7124
3702	88523	7100
3703	88547	7076
3704	88572	7052
3705	88607	7029
3706	88647	7006
3707	88681	6983
3708	88716	6960
3709	88749	6937
3710	88782	6914
3711	88809	6890
3712	88846	6867
3713	88873	6843
3714	88901	6820
3715	88935	6797
3716	88975	6774
3717	89016	6751
3718	89054	6728
3719	89090	6705
3720	89126	6682
3721	89166	6659
3722	89196	6636
3723	89227	6612
3724	89264	6589
3725	89303	6567
3726	89334	6543
3727	89374	6520
3728	89411	6497
3729	89448	6474
3730	89471	6450
3731	89501	6427
3732	89530	6403
3733	89562	6380
3734	89592	6356
3735	89624	6333
3736	89651	6309
3737	89684	6286
3738	89717	6262
3739	89750	6239
3740	89785	6216
3741	89814	6192
3742	89849	6169
3743	89884	6145
3744	89920	6122
3745	89953	6099
3746	89988	6076
3747	90021	6052
3748	90055	6029
3749	90090	6006
3750	90123	5982
3751	90159	5959
3752	90195	5936
3753	90230	5912
3754	90266	5889
3755	90301	5866
3756	90335	5842
3757	90372	5819
3758	90407	5796
3759	90436	5772
3760	90471	5749
3761	90513	5726
3762	90546	5702
3763	90573	5678
3764	90608	5655
3765	90645	5632
3766	90678	5608
3767	90719	5585
3768	90753	5562
3769	90789	5538
3770	90823	5515
3771	90857	5491
3772	90891	5468
3773	90921	5444
3774	90951	5420
3775	90980	5397
3776	91016	5373
3777	91047	5350
3778	91086	5326
3779	91124	5303
3780	91162	5280
3781	91200	5256
3782	91238	5233
3783	91264	5209
3784	91305	5186
3785	91335	5162
3786	91375	5139
3787	91416	5116
3788	91452	5092
3789	91494	5069
3790	91527	5045
3791	91565	5022
3792	91600	4999
3793	91639	4975
3794	91674	4952
3795	91708	4928
3796	91746	4905
3797	91782	4881
3798	91816	4857
3799	91842	4833
3800	91866	4809
3801	91892	4785
3802	91916	4761
3803	91939	4737
3804	91966	4713
3805	91991	4688
3806	92018	4664
3807	92057	4641
3808	92082	4617
3809	92106	4593
3810	92133	4569
3811	92159	4545
3812	92183	4520
3813	92210	4496
3814	92239	4472
3815	92265	4448
3816	92287	4424
3817	92311	4400
3818	92338	4376
3819	92361	4352
3820	92388	4328
3821	92416	4304
3822	92443	4279
3823	92469	4255
3824	92491	4231
3825	92517	4207
3826	92544	4183
3827	92569	4159
3828	92593	4135
3829	92621	4111
3830	92645	4086
3831	92675	4063
3832	92701	4038
3833	92723	4014
3834	92746	3990
3835	92769	3966
3836	92789	3941
3837	92815	3917
3838	92835	3893
3839	92859	3869
3840	92887	3845
3841	92912	3820
3842	92938	3796
3843	92964	3772
3844	92988	3748
3845	93009	3724
3846	93037	3700
3847	93059	3675
3848	93083	3651
3849	93111	3627
3850	93139	3603
3851	93163	3579
3852	93189	3555
3853	93213	3531
3854	93236	3506
3855	93262	3482
3856	93284	3458
3857	93310	3434
3858	93336	3410
3859	93358	3386
3860	93381	3361
3861	93403	3337
3862	93430	3313
3863	93450	3289
3864	93474	3264
3865	93503	3240
3866	93529	3216
3867	93553	3192
3868	93577	3168
3869	93599	3144
3870	93626	3120
3871	93651	3095
3872	93675	3071
3873	93697	3047
3874	93722	3023
3875	93747	2999
3876	93769	2974
3877	93795	2950
3878	93818	2926
3879	93841	2902
3880	93864	2878
3881	93886	2853
3882	93907	2829
3883	93927	2805
3884	93956	2781
3885	93979	2756
3886	94001	2732
3887	94026	2708
3888	94051	2684
3889	94071	2660
3890	94094	2635
3891	94116	2611
3892	94141	2587
3893	94163	2563
3894	94190	2539
3895	94210	2514
3896	94231	2490
3897	94254	2466
3898	94280	2442
3899	94310	2418
3900	94331	2393
3901	94353	2369
3902	94380	2345
3903	94403	2321
3904	94430	2297
3905	94454	2273
3906	94476	2248
3907	94502	2224
3908	94526	2200
3909	94554	2176
3910	94580	2152
3911	94611	2128
3912	94637	2104
3913	94666	2080
3914	94693	2055
3915	94720	2031
3916	94747	2007
3917	94772	1983
3918	94797	1959
3919	94820	1935
3920	94845	1910
3921	94868	1886
3922	94895	1862
3923	94917	1838
3924	94943	1814
3925	94963	1789
3926	94986	1765
3927	95011	1741
3928	95031	1717
3929	95055	1693
3930	95082	1668
3931	95105	1644
3932	95130	1620
3933	95156	1596
3934	95177	1572
3935	95199	1547
3936	95225	1523
3937	95247	1499
3938	95267	1475
3939	95290	1451
3940	95319	1427
3941	95344	1402
3942	95373	1378
3943	95397	1354
3944	95424	1330
3945	95451	1306
3946	95480	1282
3947	95510	1257
3948	95536	1233
3949	95559	1209
3950	95581	1185
3951	95611	1161
3952	95634	1137
3953	95658	1112
3954	95687	1088
3955	95711	1064
3956	95736	1040
3957	95762	1016
3958	95785	991
3959	95812	967
3960	95834	943
3961	95861	919
3962	95886	895
3963	95913	871
3964	95940	846
3965	95964	822
3966	95990	798
3967	96012	774
3968	96039	750
3969	96065	725
3970	96095	701
3971	96118	677
3972	96144	653
3973	96171	629
3974	96195	605
3975	96222	580
3976	96248	556
3977	96273	532
3978	96297	508
3979	96317	484
3980	96343	459
3981	96371	435
3982	96397	411
3983	96420	387
3984	96446	363
3985	96473	338
3986	96500	314
3987	96521	290
3988	96545	266
3989	96572	242
3990	96595	217
3991	96623	193
3992	96648	169
3993	96672	145
3994	96697	121
3995	96715	96
3996	96740	72
3997	96767	48
3998	96787	24
3999	96810	0
