iter	RMSE
3218	5687.097574
3219	5687.035515
3220	5686.817676
3221	5686.75342
3222	5686.285739
3223	5686.198906
3224	5685.205725
3225	5684.716908
3226	5683.324223
3227	5682.925578
3228	5682.861278
3229	5682.486754
3230	5682.41994
3231	5682.051034
3232	5681.75928
3233	5681.691516
3234	5681.426725
3235	5681.31817
3236	5681.211181
3237	5680.958292
3238	5680.869181
3239	5680.734572
3240	5680.583642
3241	5678.052388
3242	5677.982068
3243	5677.690733
3244	5677.512408
3245	5676.80502
3246	5676.621644
3247	5675.679234
3248	5675.579677
3249	5675.192737
3250	5674.749546
3251	5674.731642
3252	5674.553225
3253	5674.29187
3254	5673.918038
3255	5673.787348
3256	5672.123298
3257	5671.975911
3258	5670.913602
3259	5670.723434
3260	5670.578525
3261	5670.362569
3262	5669.65649
3263	5669.559027
3264	5669.357495
3265	5668.788703
3266	5668.706948
3267	5668.374885
3268	5668.160103
3269	5668.034312
3270	5668.011983
3271	5667.556908
3272	5666.880047
3273	5666.735354
3274	5665.794131
3275	5665.703524
3276	5665.424772
3277	5665.204214
3278	5665.130903
3279	5664.946205
3280	5664.850235
3281	5663.331805
3282	5663.200871
3283	5662.879817
3284	5662.655697
3285	5662.360741
3286	5662.238913
3287	5661.903952
3288	5661.722297
3289	5661.502855
3290	5661.097321
3291	5660.892968
3292	5660.620592
3293	5660.42504
3294	5660.192006
3295	5658.925267
3296	5658.581605
3297	5658.515138
3298	5658.333689
3299	5658.207049
3300	5658.138688
3301	5657.948406
3302	5657.756542
3303	5657.48685
3304	5657.256531
3305	5656.316567
3306	5656.226123
3307	5656.083364
3308	5655.38212
3309	5655.02658
3310	5654.608603
3311	5654.530741
3312	5654.469271
3313	5653.716752
3314	5653.589379
3315	5653.23341
3316	5652.660472
3317	5652.427118
3318	5652.22876
3319	5652.167264
3320	5652.096307
3321	5652.008634
3322	5651.627965
3323	5651.364289
3324	5651.317293
3325	5649.771248
3326	5649.507801
3327	5648.812999
3328	5648.663426
3329	5648.487656
3330	5648.429907
3331	5648.245925
3332	5648.170184
3333	5647.988718
3334	5647.781051
3335	5647.505518
3336	5647.334762
3337	5647.155795
3338	5646.978715
3339	5646.919688
3340	5646.64569
3341	5646.098603
3342	5645.319709
3343	5645.15836
3344	5645.104366
3345	5644.825228
3346	5644.240067
3347	5643.937832
3348	5643.910039
3349	5643.676955
3350	5643.145057
3351	5642.998176
3352	5642.921418
3353	5642.603317
3354	5642.094065
3355	5641.516836
3356	5641.345583
3357	5641.202447
3358	5641.095646
3359	5640.667472
3360	5640.41624
3361	5640.247799
3362	5640.067342
3363	5639.524358
3364	5639.220921
3365	5638.854563
3366	5638.465419
3367	5638.304822
3368	5637.82996
3369	5637.570698
3370	5637.348102
3371	5637.099569
3372	5636.886441
3373	5636.744141
3374	5636.580649
3375	5636.556298
3376	5636.248591
3377	5635.657795
3378	5635.515464
3379	5635.352569
3380	5635.240912
3381	5635.096356
3382	5635.056183
3383	5634.917316
3384	5634.571873
3385	5634.352639
3386	5634.286203
3387	5634.210591
3388	5634.030257
3389	5633.664511
3390	5633.613254
3391	5633.429737
3392	5633.123757
3393	5633.040535
3394	5632.739281
3395	5632.636433
3396	5632.533267
3397	5632.104758
3398	5631.747749
3399	5630.769655
3400	5630.571166
3401	5630.468912
3402	5630.297323
3403	5629.728383
3404	5629.657143
3405	5629.284463
3406	5628.979524
3407	5628.936774
3408	5628.640367
3409	5628.247034
3410	5627.685805
3411	5627.475488
3412	5626.419668
3413	5626.284389
3414	5626.204868
3415	5626.024595
3416	5625.931763
3417	5625.715994
3418	5625.645654
3419	5625.49293
3420	5625.427339
3421	5625.173209
3422	5625.09082
3423	5624.376839
3424	5624.318842
3425	5624.250702
3426	5624.2076
3427	5624.162595
3428	5624.120443
3429	5624.009197
3430	5623.144509
3431	5622.867134
3432	5622.348485
3433	5621.739424
3434	5621.350364
3435	5620.843309
3436	5620.671427
3437	5620.32606
3438	5620.030784
3439	5619.814155
3440	5619.691722
3441	5619.042086
3442	5618.852066
3443	5618.477082
3444	5618.25722
3445	5618.067173
3446	5617.939943
3447	5617.769241
3448	5617.668657
3449	5617.117478
3450	5617.051156
3451	5616.755708
3452	5616.532287
3453	5616.408831
3454	5615.561066
3455	5614.040735
3456	5613.593668
3457	5613.124337
3458	5613.034468
3459	5612.93761
3460	5612.625114
3461	5612.490774
3462	5612.38946
3463	5612.214143
3464	5612.088368
3465	5611.836492
3466	5611.678945
3467	5611.480417
3468	5611.209454
3469	5611.085245
3470	5610.661453
3471	5610.33358
3472	5609.738466
3473	5609.548131
3474	5609.32347
3475	5609.20049
3476	5609.07433
3477	5608.814692
3478	5608.626232
3479	5608.316992
3480	5608.118027
3481	5608.021084
3482	5606.602672
3483	5606.505385
3484	5606.201751
3485	5606.130212
3486	5605.808751
3487	5605.624642
3488	5605.085317
3489	5604.965425
3490	5604.837262
3491	5604.777472
3492	5604.594283
3493	5604.542442
3494	5604.29468
3495	5603.981384
3496	5603.865603
3497	5603.514747
3498	5603.454944
3499	5603.329927
3500	5603.157507
3501	5603.099926
3502	5602.938316
3503	5602.741705
3504	5601.993056
3505	5601.26722
3506	5601.186707
3507	5600.97094
3508	5600.932432
3509	5600.636134
3510	5600.363055
3511	5599.995746
3512	5599.232724
3513	5599.129897
3514	5598.961486
3515	5598.689918
3516	5598.425977
3517	5598.25659
3518	5598.212014
3519	5598.046441
3520	5597.974161
3521	5597.953146
3522	5597.57931
3523	5597.42582
3524	5597.010547
3525	5596.711494
3526	5596.661172
3527	5596.489502
3528	5596.441727
3529	5595.875397
3530	5595.718675
3531	5595.522766
3532	5595.314744
3533	5594.515398
3534	5594.402289
3535	5594.164275
3536	5593.753221
3537	5593.704466
3538	5593.67515
3539	5593.597077
3540	5592.779956
3541	5592.699959
3542	5592.615498
3543	5592.517649
3544	5592.039218
3545	5591.339506
3546	5590.858742
3547	5590.406315
3548	5590.260918
3549	5590.180884
3550	5589.879233
3551	5589.268229
3552	5589.226132
3553	5588.721266
3554	5588.341071
3555	5587.033156
3556	5586.935529
3557	5586.27283
3558	5585.317091
3559	5584.981985
3560	5584.955814
3561	5584.768783
3562	5584.481841
3563	5583.882058
3564	5583.536011
3565	5583.440557
3566	5581.44108
3567	5581.042823
3568	5580.700114
3569	5580.56756
3570	5580.151992
3571	5579.845007
3572	5579.771852
3573	5579.693904
3574	5579.557173
3575	5579.446636
3576	5579.193287
3577	5578.644377
3578	5578.270845
3579	5578.199587
3580	5577.939151
3581	5577.667517
3582	5577.614787
3583	5576.784457
3584	5576.463542
3585	5576.331527
3586	5576.048626
3587	5575.709127
3588	5575.583808
3589	5575.486939
3590	5574.587226
3591	5574.224614
3592	5574.17377
3593	5573.763801
3594	5573.451986
3595	5573.285998
3596	5573.232267
3597	5573.113289
3598	5573.056677
3599	5572.549706
3600	5572.079157
3601	5571.852025
3602	5570.504081
3603	5570.208404
3604	5570.185364
3605	5569.998797
3606	5569.646448
3607	5569.405135
3608	5569.262711
3609	5569.038345
3610	5568.97433
3611	5568.587025
3612	5568.489074
3613	5568.258915
3614	5568.174084
3615	5568.015301
3616	5567.871561
3617	5567.659625
3618	5567.522919
3619	5567.437115
3620	5567.20243
3621	5567.04426
3622	5566.875199
3623	5566.759607
3624	5566.559477
3625	5566.338525
3626	5566.181931
3627	5566.08618
3628	5565.951997
3629	5565.783544
3630	5564.495953
3631	5564.447903
3632	5564.380953
3633	5564.095523
3634	5563.948798
3635	5563.855891
3636	5563.552172
3637	5563.514046
3638	5563.461822
3639	5562.466273
3640	5562.099346
3641	5561.876293
3642	5561.235609
3643	5561.018933
3644	5560.543561
3645	5560.376867
3646	5560.105338
3647	5560.013008
3648	5559.962675
3649	5559.794681
3650	5559.73056
3651	5559.419562
3652	5559.13516
3653	5559.099889
3654	5559.00113
3655	5558.802002
3656	5558.610244
3657	5558.45215
3658	5558.415913
3659	5558.099069
3660	5557.89125
3661	5557.589129
3662	5556.999594
3663	5556.722446
3664	5556.450417
3665	5556.272051
3666	5555.979788
3667	5555.889957
3668	5554.397258
3669	5551.994686
3670	5551.300523
3671	5550.929968
3672	5550.646736
3673	5550.576087
3674	5550.356746
3675	5549.892666
3676	5549.850592
3677	5549.333149
3678	5549.065576
3679	5548.758478
3680	5548.682986
3681	5548.598176
3682	5548.435621
3683	5548.219408
3684	5547.800774
3685	5547.70824
3686	5547.536019
3687	5547.494569
3688	5547.457297
3689	5547.103515
3690	5546.606384
3691	5546.44827
3692	5545.688486
3693	5545.629666
3694	5545.489202
3695	5545.421059
3696	5545.289912
3697	5545.214372
3698	5544.976818
3699	5544.668528
3700	5544.37694
3701	5544.228085
3702	5543.764778
3703	5543.67925
3704	5543.485361
3705	5543.408511
3706	5543.393719
3707	5543.28632
3708	5543.075695
3709	5542.841908
3710	5542.639306
3711	5541.408098
3712	5541.079666
3713	5540.85062
3714	5540.775342
3715	5540.408908
3716	5540.223591
3717	5539.98164
3718	5538.781058
3719	5538.584101
3720	5538.532929
3721	5538.388746
3722	5538.077515
3723	5538.042753
3724	5537.568629
3725	5537.14597
3726	5536.227791
3727	5535.681383
3728	5535.518127
3729	5535.332646
3730	5535.208666
3731	5535.060854
3732	5534.833813
3733	5534.711111
3734	5534.62029
3735	5534.515619
3736	5534.300151
3737	5533.624706
3738	5533.451403
3739	5533.332535
3740	5533.016832
3741	5532.890868
3742	5532.772633
3743	5532.555164
3744	5531.255649
3745	5530.680711
3746	5530.624954
3747	5530.496035
3748	5529.807554
3749	5529.653472
3750	5529.239557
3751	5529.167989
3752	5528.876228
3753	5528.810458
3754	5528.690524
3755	5528.463867
3756	5528.072112
3757	5527.589392
3758	5527.438151
3759	5526.962471
3760	5526.797022
3761	5526.181623
3762	5525.913574
3763	5525.416472
3764	5524.847379
3765	5524.628952
3766	5524.382124
3767	5523.821959
3768	5523.487963
3769	5522.123048
3770	5521.912261
3771	5521.768612
3772	5521.690168
3773	5521.65369
3774	5521.355075
3775	5521.293413
3776	5521.09906
3777	5520.335141
3778	5520.307695
3779	5520.185962
3780	5520.141078
3781	5520.024184
3782	5519.951528
3783	5519.860787
3784	5519.714501
3785	5519.595661
3786	5518.541488
3787	5518.379662
3788	5518.155811
3789	5518.003019
3790	5517.742972
3791	5517.684824
3792	5517.279057
3793	5517.205395
3794	5516.963727
3795	5516.759852
3796	5516.665181
3797	5516.577941
3798	5516.487791
3799	5516.356602
3800	5516.238336
3801	5516.058993
3802	5516.009228
3803	5515.772355
3804	5515.663125
3805	5515.608509
3806	5515.2097
3807	5514.613695
3808	5514.070964
3809	5513.871184
3810	5513.623873
3811	5513.416642
3812	5513.351334
3813	5512.805246
3814	5512.681083
3815	5512.177613
3816	5511.888187
3817	5511.541824
3818	5511.253011
3819	5510.205652
3820	5510.128985
3821	5510.015114
3822	5509.623018
3823	5509.457371
3824	5509.317603
3825	5509.196921
3826	5509.147418
3827	5509.078824
3828	5508.501248
3829	5508.140757
3830	5508.022962
3831	5507.922316
3832	5507.671178
3833	5507.273089
3834	5507.256259
3835	5507.125821
3836	5506.687231
3837	5506.551924
3838	5506.449956
3839	5506.278388
3840	5506.171883
3841	5506.064081
3842	5505.78275
3843	5505.581374
3844	5505.503671
3845	5505.299371
3846	5505.186048
3847	5505.072722
3848	5504.82696
3849	5504.654045
3850	5504.617454
3851	5504.458133
3852	5504.039409
3853	5503.970752
3854	5503.95132
3855	5503.808174
3856	5503.688342
3857	5503.442518
3858	5503.047038
3859	5502.982903
3860	5502.63015
3861	5502.429955
3862	5502.313333
3863	5502.134184
3864	5501.990342
3865	5501.891853
3866	5501.788504
3867	5501.523478
3868	5500.541347
3869	5500.111306
3870	5499.899028
3871	5499.883795
3872	5499.806335
3873	5499.230054
3874	5499.180137
3875	5499.118226
3876	5498.092547
3877	5497.895104
3878	5497.683065
3879	5497.433405
3880	5497.393199
3881	5496.013695
3882	5495.924505
3883	5495.834665
3884	5495.613464
3885	5495.438638
3886	5494.286396
3887	5494.116718
3888	5493.538866
3889	5493.440551
3890	5493.399017
3891	5493.058304
3892	5492.361236
3893	5491.738408
3894	5491.660184
3895	5491.3502
3896	5491.297614
3897	5490.917166
3898	5490.544484
3899	5490.34612
3900	5489.942554
3901	5489.723064
3902	5489.364587
3903	5489.255806
3904	5489.141177
3905	5489.031093
3906	5488.893078
3907	5488.834623
3908	5488.648214
3909	5488.332539
3910	5488.231856
3911	5488.113958
3912	5487.870034
3913	5487.479929
3914	5487.40067
3915	5487.178154
3916	5487.015079
3917	5486.849725
3918	5486.559286
3919	5486.125225
3920	5485.934825
3921	5485.910781
3922	5485.80388
3923	5485.681706
3924	5485.498114
3925	5485.404204
3926	5485.296969
3927	5485.223203
3928	5484.842659
3929	5483.860466
3930	5483.757426
3931	5483.671937
3932	5482.791944
3933	5482.303937
3934	5481.482583
3935	5481.377873
3936	5481.204869
3937	5481.084868
3938	5480.787946
3939	5480.540769
3940	5480.328057
3941	5479.819013
3942	5479.687922
3943	5479.667429
3944	5479.548371
3945	5479.460539
3946	5479.361646
3947	5479.295933
3948	5479.041531
3949	5478.958247
3950	5478.646242
3951	5478.228148
3952	5478.116217
3953	5477.684741
3954	5477.575076
3955	5477.439376
3956	5476.849025
3957	5476.766357
3958	5476.406382
3959	5476.257307
3960	5476.091628
3961	5475.846843
3962	5475.6958
3963	5475.390121
3964	5475.065216
3965	5474.981545
3966	5474.859781
3967	5474.50782
3968	5474.422838
3969	5474.271756
3970	5474.217704
3971	5474.067593
3972	5474.004421
3973	5473.881007
3974	5473.729258
3975	5473.424446
3976	5473.09975
3977	5473.076953
3978	5472.821611
3979	5472.511862
3980	5472.151933
3981	5471.021828
3982	5470.751402
3983	5470.659845
3984	5470.485525
3985	5470.017927
3986	5469.925055
3987	5469.695311
3988	5469.406243
3989	5469.25437
3990	5469.076746
3991	5468.914434
3992	5468.832299
3993	5468.581322
3994	5468.310612
3995	5468.171748
3996	5468.107857
3997	5467.8293
3998	5467.635818
3999	5466.720311
